Day,Interval,Quantity
2019-12-05,1615,111.0
2019-12-05,1630,119.1
2019-12-05,1645,113.0
2019-12-05,1700,121.1
2019-12-05,1715,114.1
2019-12-05,1730,108.0
2019-12-05,1745,116.0
2019-12-05,1800,118.0
2019-12-05,1815,122.0
2019-12-05,1830,111.1
2019-12-05,1845,120.1
2019-12-05,1900,114.0
2019-12-05,1915,119.1
2019-12-05,1930,118.0
2019-12-05,1945,123.0
2019-12-05,2000,121.1
2019-12-05,2015,115.1
2019-12-05,2030,119.0
2019-12-05,2045,112.1
2019-12-05,2100,112.0
2019-12-05,2115,125.0
2019-12-05,2130,116.1
2019-12-05,2145,123.1
2019-12-05,2200,114.0
2019-12-05,2215,116.1
2019-12-05,2230,121.1
2019-12-05,2245,112.0
2019-12-05,2300,113.0
2019-12-05,2315,117.1
2019-12-05,2330,112.1
2019-12-05,2345,111.0
2019-12-06,0000,119.0
2019-12-06,0015,108.1
2019-12-06,0030,117.1
2019-12-06,0045,115.1
2019-12-06,0100,108.0
2019-12-06,0115,117.0
2019-12-06,0130,110.0
2019-12-06,0145,116.0
2019-12-06,0200,98.1
2019-12-06,0215,94.0
2019-12-06,0230,88.0
2019-12-06,0245,88.0
2019-12-06,0300,93.0
2019-12-06,0315,90.0
2019-12-06,0330,83.1
2019-12-06,0345,90.0
2019-12-06,0400,86.0
2019-12-06,0415,83.1
2019-12-06,0430,92.0
2019-12-06,0445,86.0
2019-12-06,0500,89.0
2019-12-06,0515,82.1
2019-12-06,0530,83.1
2019-12-06,0545,89.0
2019-12-06,0600,84.1
2019-12-06,0615,88.0
2019-12-06,0630,88.0
2019-12-06,0645,82.1
2019-12-06,0700,87.1
2019-12-06,0715,83.0
2019-12-06,0730,89.1
2019-12-06,0745,84.1
2019-12-06,0800,89.0
2019-12-06,0815,81.0
2019-12-06,0830,87.1
2019-12-06,0845,83.1
2019-12-06,0900,84.0
2019-12-06,0915,96.0
2019-12-06,0930,116.1
2019-12-06,0945,114.0
2019-12-06,1000,118.1
2019-12-06,1015,110.0
2019-12-06,1030,113.1
2019-12-06,1045,105.0
2019-12-06,1100,106.1
2019-12-06,1115,112.1
2019-12-06,1130,111.0
2019-12-06,1145,112.1
2019-12-06,1200,103.1
2019-12-06,1215,106.0
2019-12-06,1230,108.1
2019-12-06,1245,110.1
2019-12-06,1300,104.0
2019-12-06,1315,113.0
2019-12-06,1330,107.0
2019-12-06,1345,115.0
2019-12-06,1400,109.1
2019-12-06,1415,114.1
2019-12-06,1430,112.0
2019-12-06,1445,105.0
2019-12-06,1500,113.0
2019-12-06,1515,104.1
2019-12-06,1530,112.0
2019-12-06,1545,105.0
2019-12-06,1600,120.1
2019-12-06,1615,109.0
2019-12-06,1630,111.0
2019-12-06,1645,117.1
2019-12-06,1700,116.0
2019-12-06,1715,117.1
2019-12-06,1730,108.0
2019-12-06,1745,116.1
2019-12-06,1800,105.0
2019-12-06,1815,108.0
2019-12-06,1830,117.1
2019-12-06,1845,111.0
2019-12-06,1900,113.1
2019-12-06,1915,107.1
2019-12-06,1930,113.0
2019-12-06,1945,119.0
2019-12-06,2000,109.1
2019-12-06,2015,116.1
2019-12-06,2030,109.0
2019-12-06,2045,112.1
2019-12-06,2100,109.0
2019-12-06,2115,110.1
2019-12-06,2130,112.0
2019-12-06,2145,105.1
2019-12-06,2200,115.0
2019-12-06,2215,105.1
2019-12-06,2230,103.1
2019-12-06,2245,110.0
2019-12-06,2300,105.0
2019-12-06,2315,104.1
2019-12-06,2330,106.1
2019-12-06,2345,105.0
2019-12-07,0000,123.0
2019-12-07,0015,116.1
2019-12-07,0030,115.1
2019-12-07,0045,119.0
2019-12-07,0100,112.0
2019-12-07,0115,121.0
2019-12-07,0130,115.0
2019-12-07,0145,118.1
2019-12-07,0200,104.1
2019-12-07,0215,97.0
2019-12-07,0230,100.0
2019-12-07,0245,92.0
2019-12-07,0300,99.1
2019-12-07,0315,100.1
2019-12-07,0330,92.0
2019-12-07,0345,96.0
2019-12-07,0400,100.0
2019-12-07,0415,94.1
2019-12-07,0430,98.0
2019-12-07,0445,93.1
2019-12-07,0500,97.0
2019-12-07,0515,91.0
2019-12-07,0530,93.1
2019-12-07,0545,99.1
2019-12-07,0600,91.0
2019-12-07,0615,98.0
2019-12-07,0630,91.1
2019-12-07,0645,94.0
2019-12-07,0700,94.1
2019-12-07,0715,92.0
2019-12-07,0730,97.0
2019-12-07,0745,91.1
2019-12-07,0800,101.0
2019-12-07,0815,94.0
2019-12-07,0830,98.1
2019-12-07,0845,91.0
2019-12-07,0900,95.0
2019-12-07,0915,95.1
2019-12-07,0930,80.0
2019-12-07,0945,84.0
2019-12-07,1000,104.1
2019-12-07,1015,113.0
2019-12-07,1030,109.1
2019-12-07,1045,114.1
2019-12-07,1100,102.0
2019-12-07,1115,111.1
2019-12-07,1130,105.1
2019-12-07,1145,100.0
2019-12-07,1200,110.1
2019-12-07,1215,105.0
2019-12-07,1230,105.1
2019-12-07,1245,96.1
2019-12-07,1300,100.0
2019-12-07,1315,104.0
2019-12-07,1330,99.0
2019-12-07,1345,102.0
2019-12-07,1400,99.1
2019-12-07,1415,102.1
2019-12-07,1430,99.0
2019-12-07,1445,101.1
2019-12-07,1500,104.0
2019-12-07,1515,101.0
2019-12-07,1530,108.0
2019-12-07,1545,99.1
2019-12-07,1600,99.8
2019-12-07,1615,110.0
2019-12-07,1630,102.0
2019-12-07,1645,109.0
2019-12-07,1700,102.1
2019-12-07,1715,105.0
2019-12-07,1730,108.0
2019-12-07,1745,104.0
2019-12-07,1800,104.0
2019-12-07,1815,109.0
2019-12-07,1830,103.0
2019-12-07,1845,109.0
2019-12-07,1900,103.0
2019-12-07,1915,102.0
2019-12-07,1930,112.0
2019-12-07,1945,103.0
2019-12-07,2000,100.0
2019-12-07,2015,108.0
2019-12-07,2030,104.0
2019-12-07,2045,105.0
2019-12-07,2100,104.0
2019-12-07,2115,114.0
2019-12-07,2130,107.0
2019-12-07,2145,105.0
2019-12-07,2200,115.0
2019-12-07,2215,104.0
2019-12-07,2230,111.0
2019-12-07,2245,105.2
2019-12-07,2300,95.0
2019-12-07,2315,91.0
2019-12-07,2330,84.0
2019-12-07,2345,88.0
2019-12-08,0000,91.1
2019-12-08,0015,94.1
2019-12-08,0030,91.0
2019-12-08,0045,93.0
2019-12-08,0100,84.1
2019-12-08,0115,86.1
2019-12-08,0130,94.0
2019-12-08,0145,87.0
2019-12-08,0200,87.1
2019-12-08,0215,95.0
2019-12-08,0230,87.1
2019-12-08,0245,87.0
2019-12-08,0300,93.1
2019-12-08,0315,89.0
2019-12-08,0330,86.0
2019-12-08,0345,94.0
2019-12-08,0400,88.0
2019-12-08,0415,84.0
2019-12-08,0430,92.1
2019-12-08,0445,87.0
2019-12-08,0500,89.1
2019-12-08,0515,84.0
2019-12-08,0530,87.0
2019-12-08,0545,88.1
2019-12-08,0600,85.0
2019-12-08,0615,88.1
2019-12-08,0630,87.0
2019-12-08,0645,81.1
2019-12-08,0700,83.0
2019-12-08,0715,87.1
2019-12-08,0730,85.0
2019-12-08,0745,89.1
2019-12-08,0800,82.0
2019-12-08,0815,87.1
2019-12-08,0830,90.0
2019-12-08,0845,82.1
2019-12-08,0900,90.1
2019-12-08,0915,82.0
2019-12-08,0930,85.1
2019-12-08,0945,91.0
2019-12-08,1000,105.1
2019-12-08,1015,117.0
2019-12-08,1030,119.1
2019-12-08,1045,111.0
2019-12-08,1100,106.1
2019-12-08,1115,115.1
2019-12-08,1130,107.0
2019-12-08,1145,113.1
2019-12-08,1200,106.0
2019-12-08,1215,106.1
2019-12-08,1230,111.0
2019-12-08,1245,101.1
2019-12-08,1300,102.0
2019-12-08,1315,112.1
2019-12-08,1330,101.0
2019-12-08,1345,106.1
2019-12-08,1400,100.0
2019-12-08,1415,104.0
2019-12-08,1430,106.0
2019-12-08,1445,98.0
2019-12-08,1500,102.1
2019-12-08,1515,112.1
2019-12-08,1530,103.1
2019-12-08,1545,106.0
2019-12-08,1600,109.1
2019-12-08,1615,105.0
2019-12-08,1630,104.0
2019-12-08,1645,110.1
2019-12-08,1700,106.0
2019-12-08,1715,110.1
2019-12-08,1730,103.0
2019-12-08,1745,106.1
2019-12-08,1800,113.1
2019-12-08,1815,103.0
2019-12-08,1830,107.0
2019-12-08,1845,113.1
2019-12-08,1900,104.1
2019-12-08,1915,114.1
2019-12-08,1930,104.0
2019-12-08,1945,102.0
2019-12-08,2000,114.1
2019-12-08,2015,108.0
2019-12-08,2030,103.1
2019-12-08,2045,111.0
2019-12-08,2100,106.0
2019-12-08,2115,107.0
2019-12-08,2130,115.1
2019-12-08,2145,110.0
2019-12-08,2200,114.0
2019-12-08,2215,106.1
2019-12-08,2230,108.0
2019-12-08,2245,113.1
2019-12-08,2300,98.1
2019-12-08,2315,87.0
2019-12-08,2330,92.1
2019-12-08,2345,88.1
2019-12-09,0000,92.1
2019-12-09,0015,91.0
2019-12-09,0030,86.0
2019-12-09,0045,92.1
2019-12-09,0100,88.0
2019-12-09,0115,89.1
2019-12-09,0130,92.0
2019-12-09,0145,89.1
2019-12-09,0200,88.0
2019-12-09,0215,93.0
2019-12-09,0230,90.1
2019-12-09,0245,91.1
2019-12-09,0300,92.1
2019-12-09,0315,89.0
2019-12-09,0330,89.0
2019-12-09,0345,91.1
2019-12-09,0400,86.0
2019-12-09,0415,93.0
2019-12-09,0430,88.1
2019-12-09,0445,86.0
2019-12-09,0500,91.0
2019-12-09,0515,83.1
2019-12-09,0530,82.0
2019-12-09,0545,85.1
2019-12-09,0600,85.0
2019-12-09,0615,82.1
2019-12-09,0630,89.0
2019-12-09,0645,86.0
2019-12-09,0700,81.0
2019-12-09,0715,85.0
2019-12-09,0730,87.1
2019-12-09,0745,81.0
2019-12-09,0800,86.0
2019-12-09,0815,86.1
2019-12-09,0830,83.1
2019-12-09,0845,85.0
2019-12-09,0900,81.0
2019-12-09,0915,92.1
2019-12-09,0930,120.0
2019-12-09,0945,112.1
2019-12-09,1000,110.0
2019-12-09,1015,112.0
2019-12-09,1030,106.0
2019-12-09,1045,109.1
2019-12-09,1100,111.0
2019-12-09,1115,105.1
2019-12-09,1130,111.0
2019-12-09,1145,105.0
2019-12-09,1200,106.1
2019-12-09,1215,104.0
2019-12-09,1230,112.1
2019-12-09,1245,101.0
2019-12-09,1300,106.0
2019-12-09,1315,101.1
2019-12-09,1330,101.0
2019-12-09,1345,110.0
2019-12-09,1400,102.0
2019-12-09,1415,109.1
2019-12-09,1430,106.0
2019-12-09,1445,104.1
2019-12-09,1500,115.0
2019-12-09,1515,109.0
2019-12-09,1530,112.1
2019-12-09,1545,118.0
2019-12-09,1600,112.7
2019-12-09,1615,119.1
2019-12-09,1630,112.0
2019-12-09,1645,113.0
2019-12-09,1700,119.0
2019-12-09,1715,111.1
2019-12-09,1730,111.0
2019-12-09,1745,116.0
2019-12-09,1800,115.0
2019-12-09,1815,115.0
2019-12-09,1830,122.1
2019-12-09,1845,114.0
2019-12-09,1900,124.1
2019-12-09,1915,115.0
2019-12-09,1930,114.0
2019-12-09,1945,124.1
2019-12-09,2000,115.0
2019-12-09,2015,115.0
2019-12-09,2030,120.0
