Day,Interval,Quantity
2017-09-08,1545,2017-09-08
2017-09-08,1600,2017-09-08
2017-09-08,1615,2017-09-08
2017-09-08,1630,2017-09-08
2017-09-08,1645,2017-09-08
2017-09-08,1700,2017-09-08
2017-09-08,1715,2017-09-08
2017-09-08,1730,2017-09-08
2017-09-08,1745,2017-09-08
2017-09-08,1800,2017-09-08
2017-09-08,1815,2017-09-08
2017-09-08,1830,2017-09-08
2017-09-08,1845,2017-09-08
2017-09-08,1900,2017-09-08
2017-09-08,1915,2017-09-08
2017-09-08,1930,2017-09-08
2017-09-08,1945,2017-09-08
2017-09-08,2000,2017-09-08
2017-09-08,2015,2017-09-08
2017-09-08,2030,2017-09-08
2017-09-08,2045,2017-09-08
2017-09-08,2100,2017-09-08
2017-09-08,2115,2017-09-08
2017-09-08,2130,2017-09-08
2017-09-08,2145,2017-09-08
2017-09-08,2200,2017-09-08
2017-09-08,2215,2017-09-08
2017-09-08,2230,2017-09-08
2017-09-08,2245,2017-09-08
2017-09-08,2300,2017-09-08
2017-09-08,2315,2017-09-08
2017-09-08,2330,2017-09-08
2017-09-08,2345,2017-09-08
2017-09-09,0000,2017-09-09
2017-09-09,0015,2017-09-09
2017-09-09,0030,2017-09-09
2017-09-09,0045,2017-09-09
2017-09-09,0100,2017-09-09
2017-09-09,0115,2017-09-09
2017-09-09,0130,2017-09-09
2017-09-09,0145,2017-09-09
2017-09-09,0200,2017-09-09
2017-09-09,0215,2017-09-09
2017-09-09,0230,2017-09-09
2017-09-09,0245,2017-09-09
2017-09-09,0300,2017-09-09
2017-09-09,0315,2017-09-09
2017-09-09,0330,2017-09-09
2017-09-09,0345,2017-09-09
2017-09-09,0400,2017-09-09
2017-09-09,0415,2017-09-09
2017-09-09,0430,2017-09-09
2017-09-09,0445,2017-09-09
2017-09-09,0500,2017-09-09
2017-09-09,0515,2017-09-09
2017-09-09,0530,2017-09-09
2017-09-09,0545,2017-09-09
2017-09-09,0600,2017-09-09
2017-09-09,0615,2017-09-09
2017-09-09,0630,2017-09-09
2017-09-09,0645,2017-09-09
2017-09-09,0700,2017-09-09
2017-09-09,0715,2017-09-09
2017-09-09,0730,2017-09-09
2017-09-09,0745,2017-09-09
2017-09-09,0800,2017-09-09
2017-09-09,0815,2017-09-09
2017-09-09,0830,2017-09-09
2017-09-09,0845,2017-09-09
2017-09-09,0900,2017-09-09
2017-09-09,0915,2017-09-09
2017-09-09,0930,2017-09-09
2017-09-09,0945,2017-09-09
2017-09-09,1000,2017-09-09
2017-09-09,1015,2017-09-09
2017-09-09,1030,2017-09-09
2017-09-09,1045,2017-09-09
2017-09-09,1100,2017-09-09
2017-09-09,1115,2017-09-09
2017-09-09,1130,2017-09-09
2017-09-09,1145,2017-09-09
2017-09-09,1200,2017-09-09
2017-09-09,1215,2017-09-09
2017-09-09,1230,2017-09-09
2017-09-09,1245,2017-09-09
2017-09-09,1300,2017-09-09
2017-09-09,1315,2017-09-09
2017-09-09,1330,2017-09-09
2017-09-09,1345,2017-09-09
2017-09-09,1400,2017-09-09
2017-09-09,1415,2017-09-09
2017-09-09,1430,2017-09-09
2017-09-09,1445,2017-09-09
2017-09-09,1500,2017-09-09
2017-09-09,1515,2017-09-09
2017-09-09,1530,2017-09-09
2017-09-09,1545,2017-09-09
2017-09-09,1600,2017-09-09
2017-09-09,1615,2017-09-09
2017-09-09,1630,2017-09-09
2017-09-09,1645,2017-09-09
2017-09-09,1700,2017-09-09
2017-09-09,1715,2017-09-09
2017-09-09,1730,2017-09-09
2017-09-09,1745,2017-09-09
2017-09-09,1800,2017-09-09
2017-09-09,1815,2017-09-09
